Date,valor,acc_var,compound,Amount earned
2020-02-10,0.00016136999999999998,710.7578242367758,1687.3477177202076,1029.9177177202077
2020-02-11,0.00016136999999999998,710.6975454911732,1687.620005021416,1030.1900050214163
2020-02-12,0.00016136999999999998,710.8122307540891,1687.8923362616265,1030.4623362616267
2020-02-13,0.00016136999999999998,710.9269345237659,1688.1647114479292,1030.7347114479294
2020-02-14,0.00016136999999999998,710.8666414360682,1688.4371305874156,1031.0071305874158
2020-02-17,0.00016136999999999998,710.4564816262999,1688.7095936871785,1031.2795936871785
2020-02-18,0.00016136999999999998,710.3962284372979,1688.9821007543117,1031.5521007543116
2020-02-19,0.00016136999999999998,710.5108650766808,1689.2546517959104,1031.8246517959105
2020-02-20,0.00016136999999999998,710.6255202149782,1689.5272468190708,1032.0972468190707
2020-02-21,0.00016136999999999998,710.5652526899637,1689.7998858308904,1032.3698858308903
2020-02-26,0.00016136999999999998,710.155266777159,1690.072568838467,1032.642568838467
2020-02-27,0.00016136999999999998,710.2698645325589,1690.3452958489006,1032.9152958489008
2020-02-28,0.00016136999999999998,710.2096271703899,1690.6180668692916,1033.1880668692916
2020-03-02,0.00016136999999999998,709.799846448386,1690.8908819067426,1033.4608819067425
2020-03-03,0.00016136999999999998,709.739648948036,1691.1637409683558,1033.733740968356
2020-03-04,0.00016136999999999998,709.8541796351868,1691.4366440612362,1034.0066440612363
2020-03-05,0.00016136999999999998,709.9687288041546,1691.7095911924885,1034.2795911924886
2020-03-06,0.00016136999999999998,709.908516981041,1691.9825823692192,1034.5525823692192
2020-03-09,0.00016136999999999998,709.4989099952782,1692.2556175985362,1034.8256175985362
2020-03-10,0.00016136999999999998,709.4387380170837,1692.5286968875482,1035.0986968875482
2020-03-11,0.00016136999999999998,709.5532201462375,1692.8018202433652,1035.3718202433652
2020-03-12,0.00016136999999999998,709.6677207493725,1693.074987673098,1035.644987673098
2020-03-13,0.00016136999999999998,709.6075344544872,1693.3481991838587,1035.9181991838586
2020-03-16,0.00016136999999999998,709.1981011313042,1693.621454782761,1036.191454782761
2020-03-17,0.00016136999999999998,709.3125444288837,1693.8947544769196,1036.4647544769196
2020-03-18,0.00016136999999999998,709.4270061941783,1694.1680982734495,1036.7380982734494
2020-03-19,0.00014227,709.5414864301679,1694.441486179468,1037.0114861794682
2020-03-20,0.00014227,709.467761934455,1694.6825543697068,1037.252554369707
2020-03-23,0.00014227,709.0448684274711,1694.923656856717,1037.4936568567168
2020-03-24,0.00014227,708.9711955325623,1695.164793645378,1037.734793645378
2020-03-25,0.00014227,709.0720608645507,1695.40596474057,1037.97596474057
2020-03-26,0.00014227,709.1729405466499,1695.6471701471737,1038.2171701471739
2020-03-27,0.00014227,709.0992543444818,1695.8884098700705,1038.4584098700707
2020-03-30,0.00014227,708.851056668485,1696.1296839141428,1038.699683914143
2020-03-31,0.00014227,708.7774039114743,1696.3709922842731,1038.9409922842733
2020-04-01,0.00014227,708.8782416727288,1696.6123349853453,1039.1823349853453
2020-04-02,0.00014227,708.9790937801716,1696.8537120222436,1039.4237120222438
2020-04-03,0.00014227,708.9054277195378,1697.095123399853,1039.6651233998532
2020-04-06,0.00014227,708.4828694039472,1697.3365691230592,1039.9065691230594
2020-04-07,0.00014227,708.4092549032201,1697.5780491967485,1040.1480491967486
2020-04-08,0.00014227,708.5100402879152,1697.8195636258079,1040.389563625808
2020-04-09,0.00014227,708.610840011347,1698.0611124151249,1040.6311124151248
2020-04-13,0.00014227,708.0141442087885,1698.302695569588,1040.872695569588
2020-04-14,0.00014227,707.9405784106799,1698.5443130940866,1041.1143130940868
2020-04-15,0.00014227,708.0412971167704,1698.7859649935106,1041.3559649935105
2020-04-16,0.00014227,708.1420301521111,1699.0276512727503,1041.5976512727502
2020-04-17,0.00014227,708.0684510660867,1699.2693719366969,1041.8393719366968
2020-04-20,0.00014227,707.6463916484191,1699.5111269902422,1042.0811269902424
2020-04-22,0.00014227,707.5728640614268,1699.752916438279,1042.3229164382792
2020-04-23,0.00014227,707.6735304527969,1699.9947402857006,1042.5647402857007
2020-04-24,0.00014227,707.6000000459649,1700.236598537401,1042.806598537401
2020-04-27,0.00014227,707.1782198585935,1700.478491198275,1043.0484911982749
2020-04-28,0.00014227,707.1047409167189,1700.7204182732175,1043.2904182732177
2020-04-29,0.00014227,707.2053407082093,1700.9623797671254,1043.5323797671253
2020-04-30,0.00014227,707.3059548120318,1701.2043756848948,1043.774375684895
2020-05-04,0.00014227,706.7103578065509,1701.4464060314235,1044.0164060314237
2020-05-05,0.00014227,706.6369274776116,1701.6884708116095,1044.2584708116096
2020-05-06,0.00014227,706.7374607132839,1701.9305700303519,1044.5005700303518
2020-05-07,0.00011344999999999999,706.8380082518196,1702.1727036925502,1044.74270369255
2020-05-08,0.00011344999999999999,706.7441986021598,1702.365815185784,1044.9358151857841
2020-05-11,0.00011344999999999999,706.4764668965156,1702.5589485875166,1045.1289485875168
2020-05-12,0.00011344999999999999,706.3827052296565,1702.7521039002338,1045.3221039002337
2020-05-13,0.00011344999999999999,706.4628443475648,1702.9452811264212,1045.515281126421
2020-05-14,0.00011344999999999999,706.5429925572561,1703.138480268565,1045.708480268565
2020-05-15,0.00011344999999999999,706.4492220612901,1703.3317013291514,1045.9017013291514
2020-05-18,0.00011344999999999999,706.1816020998565,1703.5249443106673,1046.0949443106674
2020-05-19,0.00011344999999999999,706.087879566667,1703.7182092155992,1046.2882092155992
2020-05-20,0.00011344999999999999,706.1679852366037,1703.9114960464346,1046.4814960464346
2020-05-21,0.00011344999999999999,706.2480999945288,1704.104804805661,1046.674804805661
2020-05-22,0.00011344999999999999,706.1543686359141,1704.2981354957662,1046.8681354957662
2020-05-25,0.00011344999999999999,705.7131138034333,1704.491488119238,1047.0614881192382
2020-05-26,0.00011344999999999999,705.6194534467554,1704.684862678565,1047.2548626785651
2020-05-27,0.00011344999999999999,705.699505973749,1704.878259176236,1047.4482591762362
